,ID_MUNICIP,GRUPO_IDADE,CASOS,VAC,N_VAC,I_VAC,SG_UF_NOT
1649,351640,"(4, 9]",14,9.0,5.0,0.0,35
1650,351640,"(49, 59]",3,0.0,3.0,0.0,35
1651,351640,"(59, 69]",1,0.0,1.0,0.0,35
1652,351640,"(9, 14]",12,5.0,7.0,0.0,35
1653,351670,"(0, 4]",2,1.0,1.0,0.0,35
1654,351670,"(19, 29]",1,1.0,0.0,0.0,35
1655,351670,"(29, 39]",1,1.0,0.0,0.0,35
1656,351670,"(4, 9]",1,1.0,0.0,0.0,35
1657,351670,"(49, 59]",1,1.0,0.0,0.0,35
1658,351690,"(19, 29]",1,1.0,0.0,0.0,35
1659,351700,"(0, 4]",1,1.0,0.0,0.0,35
1660,351740,"(0, 4]",3,1.0,2.0,0.0,35
1661,351750,"(0, 4]",1,1.0,0.0,0.0,35
1662,351830,"(0, 4]",26,18.0,5.0,3.0,35
1663,351830,"(14, 19]",1,0.0,1.0,0.0,35
1664,351830,"(19, 29]",5,1.0,4.0,0.0,35
1665,351830,"(29, 39]",1,0.0,1.0,0.0,35
1666,351830,"(4, 9]",1,1.0,0.0,0.0,35
1667,351830,"(9, 14]",2,1.0,1.0,0.0,35
1668,351840,"(0, 4]",2,2.0,0.0,0.0,35
1669,351840,"(19, 29]",1,1.0,0.0,0.0,35
1670,351840,"(29, 39]",1,1.0,0.0,0.0,35
1671,351840,"(49, 59]",1,0.0,0.0,1.0,35
1672,351860,"(19, 29]",2,1.0,0.0,1.0,35
1673,351860,"(29, 39]",1,1.0,0.0,0.0,35
1674,351860,"(4, 9]",3,3.0,0.0,0.0,35
1675,351870,"(0, 4]",32,20.0,8.0,4.0,35
1676,351870,"(14, 19]",3,0.0,1.0,2.0,35
1677,351870,"(19, 29]",9,3.0,1.0,5.0,35
1678,351870,"(29, 39]",3,1.0,2.0,0.0,35
1679,351870,"(39, 49]",1,0.0,1.0,0.0,35
1680,351870,"(4, 9]",1,0.0,0.0,1.0,35
1681,351870,"(49, 59]",1,1.0,0.0,0.0,35
1682,351870,"(9, 14]",2,1.0,0.0,1.0,35
1683,351880,"(0, 4]",271,106.0,121.0,44.0,35
1684,351880,"(14, 19]",101,44.0,36.0,21.0,35
1685,351880,"(19, 29]",254,93.0,108.0,53.0,35
1686,351880,"(29, 39]",105,32.0,46.0,27.0,35
1687,351880,"(39, 49]",33,10.0,15.0,8.0,35
1688,351880,"(4, 9]",21,12.0,3.0,6.0,35
1689,351880,"(49, 59]",15,3.0,7.0,5.0,35
1690,351880,"(59, 69]",2,0.0,1.0,1.0,35
1691,351880,"(69, 79]",1,0.0,1.0,0.0,35
1692,351880,"(9, 14]",23,15.0,4.0,4.0,35
1693,351880,nan,2,1.0,0.0,1.0,35
1694,351905,"(19, 29]",1,0.0,1.0,0.0,35
1695,351907,"(0, 4]",17,13.0,4.0,0.0,35
1696,351907,"(29, 39]",1,0.0,0.0,1.0,35
1697,351907,"(4, 9]",1,1.0,0.0,0.0,35
1698,351920,"(0, 4]",1,1.0,0.0,0.0,35
1699,351930,"(0, 4]",1,0.0,1.0,0.0,35
1700,351930,"(19, 29]",1,1.0,0.0,0.0,35
1701,351930,"(29, 39]",2,1.0,1.0,0.0,35
1702,351940,"(0, 4]",1,1.0,0.0,0.0,35
1703,351950,"(39, 49]",1,0.0,1.0,0.0,35
1704,351950,"(9, 14]",1,1.0,0.0,0.0,35
1705,351960,"(0, 4]",1,0.0,1.0,0.0,35
1706,351960,"(14, 19]",1,1.0,0.0,0.0,35
1707,351960,"(49, 59]",1,1.0,0.0,0.0,35
1708,351960,"(9, 14]",1,1.0,0.0,0.0,35
1709,351970,"(0, 4]",1,1.0,0.0,0.0,35
1710,352000,"(0, 4]",3,2.0,1.0,0.0,35
1711,352030,"(29, 39]",1,0.0,0.0,1.0,35
1712,352040,"(14, 19]",1,1.0,0.0,0.0,35
1713,352040,"(19, 29]",4,2.0,2.0,0.0,35
1714,352040,"(4, 9]",1,1.0,0.0,0.0,35
1715,352040,"(49, 59]",1,0.0,1.0,0.0,35
1716,352044,"(0, 4]",2,2.0,0.0,0.0,35
1717,352050,"(0, 4]",22,14.0,8.0,0.0,35
1718,352050,"(14, 19]",3,1.0,1.0,1.0,35
1719,352050,"(19, 29]",10,9.0,1.0,0.0,35
1720,352050,"(29, 39]",2,2.0,0.0,0.0,35
1721,352050,"(39, 49]",1,0.0,1.0,0.0,35
1722,352050,"(9, 14]",2,2.0,0.0,0.0,35
1723,352090,"(14, 19]",1,1.0,0.0,0.0,35
1724,352100,"(0, 4]",1,1.0,0.0,0.0,35
1725,352100,"(14, 19]",1,0.0,0.0,1.0,35
1726,352100,"(9, 14]",1,1.0,0.0,0.0,35
1727,352210,"(0, 4]",6,2.0,4.0,0.0,35
1728,352210,"(19, 29]",3,2.0,0.0,1.0,35
1729,352210,"(29, 39]",1,1.0,0.0,0.0,35
1730,352210,"(39, 49]",1,1.0,0.0,0.0,35
1731,352210,"(4, 9]",2,0.0,0.0,2.0,35
1732,352210,"(49, 59]",1,1.0,0.0,0.0,35
1733,352220,"(0, 4]",35,9.0,18.0,8.0,35
1734,352220,"(14, 19]",14,7.0,3.0,4.0,35
1735,352220,"(19, 29]",15,3.0,3.0,9.0,35
1736,352220,"(29, 39]",9,2.0,1.0,6.0,35
1737,352220,"(39, 49]",1,1.0,0.0,0.0,35
1738,352220,"(4, 9]",1,1.0,0.0,0.0,35
1739,352220,"(49, 59]",3,0.0,1.0,2.0,35
1740,352220,"(9, 14]",2,0.0,0.0,2.0,35
1741,352230,"(0, 4]",11,7.0,3.0,1.0,35
1742,352230,"(14, 19]",1,1.0,0.0,0.0,35
1743,352230,"(19, 29]",3,1.0,0.0,2.0,35
1744,352230,"(29, 39]",4,2.0,1.0,1.0,35
1745,352230,"(4, 9]",2,2.0,0.0,0.0,35
1746,352230,"(9, 14]",2,0.0,0.0,2.0,35
1747,352240,"(0, 4]",1,1.0,0.0,0.0,35
1748,352240,"(19, 29]",1,1.0,0.0,0.0,35
1749,352250,"(0, 4]",30,6.0,24.0,0.0,35
1750,352250,"(14, 19]",9,5.0,3.0,1.0,35
1751,352250,"(19, 29]",23,9.0,11.0,3.0,35
1752,352250,"(29, 39]",5,3.0,2.0,0.0,35
1753,352250,"(4, 9]",2,1.0,1.0,0.0,35
1754,352250,"(9, 14]",2,0.0,2.0,0.0,35
1755,352250,nan,1,0.0,1.0,0.0,35
1756,352260,"(19, 29]",2,0.0,1.0,1.0,35
1757,352260,"(29, 39]",2,1.0,0.0,1.0,35
1758,352270,"(0, 4]",2,1.0,1.0,0.0,35
1759,352280,"(49, 59]",1,0.0,1.0,0.0,35
1760,352290,"(0, 4]",2,1.0,1.0,0.0,35
1761,352310,"(0, 4]",64,18.0,46.0,0.0,35
1762,352310,"(14, 19]",30,17.0,8.0,5.0,35
1763,352310,"(19, 29]",64,34.0,24.0,6.0,35
1764,352310,"(29, 39]",18,7.0,9.0,2.0,35
1765,352310,"(39, 49]",1,1.0,0.0,0.0,35
1766,352310,"(4, 9]",5,3.0,1.0,1.0,35
1767,352310,"(49, 59]",3,2.0,1.0,0.0,35
1768,352340,"(0, 4]",3,1.0,1.0,1.0,35
1769,352340,"(14, 19]",2,2.0,0.0,0.0,35
1770,352340,"(19, 29]",2,2.0,0.0,0.0,35
1771,352340,"(29, 39]",1,1.0,0.0,0.0,35
1772,352340,"(4, 9]",1,1.0,0.0,0.0,35
1773,352360,"(29, 39]",1,1.0,0.0,0.0,35
1774,352380,"(19, 29]",1,0.0,1.0,0.0,35
1775,352390,"(0, 4]",26,18.0,8.0,0.0,35
1776,352390,"(14, 19]",1,1.0,0.0,0.0,35
1777,352390,"(19, 29]",11,4.0,4.0,3.0,35
1778,352390,"(29, 39]",3,2.0,1.0,0.0,35
1779,352390,"(4, 9]",1,1.0,0.0,0.0,35
1780,352390,"(9, 14]",2,1.0,0.0,1.0,35
1781,352390,nan,1,0.0,1.0,0.0,35
1782,352400,"(0, 4]",2,2.0,0.0,0.0,35
1783,352400,"(19, 29]",2,2.0,0.0,0.0,35
1784,352420,"(0, 4]",2,2.0,0.0,0.0,35
1785,352430,"(0, 4]",2,2.0,0.0,0.0,35
1786,352430,"(14, 19]",1,1.0,0.0,0.0,35
1787,352430,"(19, 29]",2,2.0,0.0,0.0,35
1788,352430,"(4, 9]",1,1.0,0.0,0.0,35
1789,352430,"(49, 59]",1,1.0,0.0,0.0,35
1790,352440,"(0, 4]",2,1.0,1.0,0.0,35
1791,352440,"(14, 19]",2,2.0,0.0,0.0,35
1792,352440,"(19, 29]",4,2.0,0.0,2.0,35
1793,352440,"(29, 39]",2,2.0,0.0,0.0,35
1794,352440,"(39, 49]",2,2.0,0.0,0.0,35
1795,352440,"(9, 14]",1,1.0,0.0,0.0,35
1796,352470,"(0, 4]",18,13.0,4.0,1.0,35
1797,352470,"(19, 29]",1,0.0,1.0,0.0,35
1798,352470,"(29, 39]",1,0.0,1.0,0.0,35
1799,352470,"(4, 9]",2,2.0,0.0,0.0,35
1800,352480,"(14, 19]",2,1.0,0.0,1.0,35
1801,352480,"(19, 29]",1,1.0,0.0,0.0,35
1802,352500,"(0, 4]",9,3.0,4.0,2.0,35
1803,352500,"(14, 19]",8,3.0,2.0,3.0,35
1804,352500,"(19, 29]",15,3.0,4.0,8.0,35
1805,352500,"(29, 39]",7,2.0,2.0,3.0,35
1806,352500,"(39, 49]",8,1.0,1.0,6.0,35
1807,352500,"(4, 9]",1,1.0,0.0,0.0,35
1808,352520,"(19, 29]",1,0.0,0.0,1.0,35
1809,352530,"(0, 4]",5,4.0,1.0,0.0,35
1810,352530,"(14, 19]",4,3.0,1.0,0.0,35
1811,352530,"(19, 29]",5,2.0,2.0,1.0,35
1812,352530,"(29, 39]",5,4.0,0.0,1.0,35
1813,352530,"(39, 49]",1,0.0,1.0,0.0,35
1814,352550,"(0, 4]",3,1.0,2.0,0.0,35
1815,352550,"(39, 49]",1,1.0,0.0,0.0,35
1816,352550,"(49, 59]",1,0.0,0.0,1.0,35
1817,352570,"(0, 4]",4,3.0,1.0,0.0,35
1818,352585,"(19, 29]",1,1.0,0.0,0.0,35
1819,352590,"(0, 4]",57,40.0,14.0,3.0,35
1820,352590,"(14, 19]",24,13.0,5.0,6.0,35
1821,352590,"(19, 29]",47,26.0,10.0,11.0,35
1822,352590,"(29, 39]",37,14.0,6.0,17.0,35
1823,352590,"(39, 49]",6,1.0,3.0,2.0,35
1824,352590,"(4, 9]",3,3.0,0.0,0.0,35
1825,352590,"(49, 59]",7,0.0,2.0,5.0,35
1826,352590,"(9, 14]",1,1.0,0.0,0.0,35
1827,352600,"(0, 4]",2,2.0,0.0,0.0,35
1828,352600,"(14, 19]",1,1.0,0.0,0.0,35
1829,352600,"(19, 29]",1,1.0,0.0,0.0,35
1830,352610,"(0, 4]",1,0.0,1.0,0.0,35
1831,352620,"(19, 29]",2,1.0,1.0,0.0,35
1832,352620,"(39, 49]",1,0.0,1.0,0.0,35
1833,352640,"(19, 29]",1,1.0,0.0,0.0,35
1834,352670,"(0, 4]",1,1.0,0.0,0.0,35
1835,352670,"(19, 29]",1,1.0,0.0,0.0,35
1836,352670,"(29, 39]",1,0.0,0.0,1.0,35
1837,352690,"(0, 4]",29,19.0,10.0,0.0,35
1838,352690,"(14, 19]",13,8.0,2.0,3.0,35
1839,352690,"(19, 29]",9,3.0,5.0,1.0,35
1840,352690,"(29, 39]",3,0.0,1.0,2.0,35
1841,352710,"(0, 4]",1,1.0,0.0,0.0,35
1842,352720,"(0, 4]",5,3.0,2.0,0.0,35
1843,352720,"(19, 29]",3,2.0,0.0,1.0,35
1844,352720,"(29, 39]",1,0.0,1.0,0.0,35
1845,352720,"(4, 9]",1,1.0,0.0,0.0,35
1846,352720,"(49, 59]",2,1.0,0.0,1.0,35
1847,352730,"(0, 4]",2,0.0,2.0,0.0,35
1848,352730,"(14, 19]",2,2.0,0.0,0.0,35
1849,352730,"(19, 29]",1,1.0,0.0,0.0,35
1850,352730,"(9, 14]",1,1.0,0.0,0.0,35
1851,352740,"(0, 4]",1,1.0,0.0,0.0,35
1852,352760,"(0, 4]",1,1.0,0.0,0.0,35
1853,352760,"(19, 29]",1,0.0,1.0,0.0,35
1854,352760,"(39, 49]",1,1.0,0.0,0.0,35
1855,352840,"(0, 4]",4,4.0,0.0,0.0,35
1856,352840,"(19, 29]",1,0.0,0.0,1.0,35
1857,352850,"(0, 4]",38,15.0,21.0,2.0,35
1858,352850,"(14, 19]",5,2.0,3.0,0.0,35
1859,352850,"(19, 29]",19,9.0,8.0,2.0,35
1860,352850,"(29, 39]",7,3.0,4.0,0.0,35
1861,352850,"(39, 49]",5,1.0,3.0,1.0,35
1862,352850,"(4, 9]",8,7.0,1.0,0.0,35
1863,352850,"(49, 59]",3,1.0,2.0,0.0,35
1864,352850,"(59, 69]",1,0.0,1.0,0.0,35
1865,352850,"(79, 120]",1,0.0,1.0,0.0,35
1866,352850,"(9, 14]",5,4.0,1.0,0.0,35
1867,352890,"(0, 4]",1,0.0,1.0,0.0,35
1868,352890,"(4, 9]",1,1.0,0.0,0.0,35
1869,352900,"(0, 4]",23,15.0,8.0,0.0,35
1870,352900,"(14, 19]",2,2.0,0.0,0.0,35
1871,352900,"(19, 29]",2,1.0,1.0,0.0,35
1872,352900,"(29, 39]",3,3.0,0.0,0.0,35
1873,352900,"(39, 49]",3,2.0,1.0,0.0,35
1874,352900,"(4, 9]",3,3.0,0.0,0.0,35
1875,352900,"(49, 59]",1,1.0,0.0,0.0,35
1876,352900,"(9, 14]",3,3.0,0.0,0.0,35
1877,352900,nan,1,0.0,1.0,0.0,35
1878,352930,"(14, 19]",1,1.0,0.0,0.0,35
1879,352930,"(19, 29]",1,1.0,0.0,0.0,35
1880,352930,"(29, 39]",1,1.0,0.0,0.0,35
1881,352940,"(0, 4]",88,16.0,51.0,21.0,35
1882,352940,"(14, 19]",38,11.0,9.0,18.0,35
1883,352940,"(19, 29]",91,24.0,35.0,32.0,35
1884,352940,"(29, 39]",45,5.0,14.0,26.0,35
1885,352940,"(39, 49]",10,2.0,5.0,3.0,35
1886,352940,"(4, 9]",1,0.0,0.0,1.0,35
1887,352940,"(49, 59]",8,1.0,4.0,3.0,35
1888,352940,"(59, 69]",1,0.0,1.0,0.0,35
1889,352940,"(69, 79]",1,0.0,1.0,0.0,35
1890,352940,"(9, 14]",3,0.0,2.0,1.0,35
1891,352960,"(0, 4]",1,0.0,1.0,0.0,35
1892,353010,"(4, 9]",1,1.0,0.0,0.0,35
1893,353030,"(0, 4]",6,6.0,0.0,0.0,35
1894,353030,"(14, 19]",2,2.0,0.0,0.0,35
1895,353030,"(19, 29]",2,2.0,0.0,0.0,35
1896,353030,"(39, 49]",1,1.0,0.0,0.0,35
1897,353030,"(4, 9]",1,1.0,0.0,0.0,35
1898,353040,"(14, 19]",1,1.0,0.0,0.0,35
1899,353050,"(29, 39]",1,1.0,0.0,0.0,35
1900,353060,"(0, 4]",76,23.0,48.0,5.0,35
1901,353060,"(14, 19]",24,8.0,5.0,11.0,35
1902,353060,"(19, 29]",65,24.0,16.0,25.0,35
1903,353060,"(29, 39]",34,12.0,10.0,12.0,35
1904,353060,"(39, 49]",7,1.0,5.0,1.0,35
1905,353060,"(4, 9]",4,3.0,1.0,0.0,35
1906,353060,"(49, 59]",5,1.0,2.0,2.0,35
1907,353060,"(59, 69]",2,2.0,0.0,0.0,35
1908,353060,"(79, 120]",1,1.0,0.0,0.0,35
1909,353060,"(9, 14]",3,3.0,0.0,0.0,35
1910,353070,"(0, 4]",10,7.0,3.0,0.0,35
1911,353070,"(19, 29]",4,3.0,1.0,0.0,35
1912,353070,"(49, 59]",1,0.0,1.0,0.0,35
1913,353080,"(0, 4]",7,5.0,1.0,1.0,35
1914,353080,"(19, 29]",2,1.0,1.0,0.0,35
1915,353110,"(0, 4]",7,3.0,3.0,1.0,35
1916,353110,"(19, 29]",10,6.0,3.0,1.0,35
1917,353110,"(29, 39]",4,1.0,1.0,2.0,35
1918,353110,"(39, 49]",1,0.0,1.0,0.0,35
1919,353110,"(4, 9]",1,1.0,0.0,0.0,35
1920,353110,"(9, 14]",3,3.0,0.0,0.0,35
1921,353120,"(19, 29]",1,1.0,0.0,0.0,35
1922,353130,"(49, 59]",1,0.0,0.0,1.0,35
1923,353180,"(19, 29]",1,0.0,1.0,0.0,35
1924,353180,"(49, 59]",1,0.0,1.0,0.0,35
1925,353190,"(0, 4]",2,0.0,2.0,0.0,35
1926,353240,"(19, 29]",3,2.0,0.0,1.0,35
1927,353260,"(49, 59]",1,0.0,1.0,0.0,35
1928,353300,"(0, 4]",1,1.0,0.0,0.0,35
1929,353340,"(19, 29]",1,1.0,0.0,0.0,35
1930,353360,"(4, 9]",1,1.0,0.0,0.0,35
1931,353390,"(0, 4]",1,1.0,0.0,0.0,35
1932,353410,"(19, 29]",1,1.0,0.0,0.0,35
1933,353440,"(0, 4]",63,31.0,26.0,6.0,35
1934,353440,"(14, 19]",37,21.0,10.0,6.0,35
1935,353440,"(19, 29]",118,41.0,48.0,29.0,35
1936,353440,"(29, 39]",57,20.0,22.0,15.0,35
1937,353440,"(39, 49]",18,4.0,7.0,7.0,35
1938,353440,"(4, 9]",7,6.0,1.0,0.0,35
1939,353440,"(49, 59]",8,3.0,2.0,3.0,35
1940,353440,"(59, 69]",1,0.0,1.0,0.0,35
1941,353440,"(69, 79]",1,0.0,1.0,0.0,35
1942,353440,"(9, 14]",4,3.0,0.0,1.0,35
1943,353470,"(0, 4]",11,8.0,3.0,0.0,35
1944,353470,"(14, 19]",2,1.0,0.0,1.0,35
1945,353470,"(19, 29]",4,3.0,1.0,0.0,35
1946,353470,"(29, 39]",1,0.0,0.0,1.0,35
1947,353470,"(39, 49]",2,0.0,2.0,0.0,35
1948,353470,"(49, 59]",1,1.0,0.0,0.0,35
1949,353470,"(9, 14]",4,4.0,0.0,0.0,35
1950,353490,"(19, 29]",1,0.0,1.0,0.0,35
1951,353520,"(19, 29]",1,1.0,0.0,0.0,35
1952,353540,"(0, 4]",1,0.0,1.0,0.0,35
1953,353550,"(0, 4]",1,1.0,0.0,0.0,35
1954,353550,"(4, 9]",2,2.0,0.0,0.0,35
1955,353560,"(0, 4]",1,1.0,0.0,0.0,35
1956,353600,"(9, 14]",1,1.0,0.0,0.0,35
1957,353620,"(0, 4]",2,1.0,1.0,0.0,35
1958,353620,"(14, 19]",1,0.0,1.0,0.0,35
1959,353620,"(39, 49]",1,0.0,1.0,0.0,35
1960,353650,"(0, 4]",17,14.0,2.0,1.0,35
1961,353650,"(14, 19]",2,0.0,1.0,1.0,35
1962,353650,"(19, 29]",4,2.0,0.0,2.0,35
1963,353650,"(29, 39]",2,2.0,0.0,0.0,35
1964,353650,"(39, 49]",1,1.0,0.0,0.0,35
1965,353650,"(4, 9]",3,2.0,1.0,0.0,35
1966,353650,"(49, 59]",1,1.0,0.0,0.0,35
1967,353650,"(9, 14]",1,1.0,0.0,0.0,35
1968,353670,"(0, 4]",2,1.0,1.0,0.0,35
1969,353670,"(39, 49]",1,1.0,0.0,0.0,35
1970,353670,"(4, 9]",1,1.0,0.0,0.0,35
1971,353680,"(19, 29]",1,1.0,0.0,0.0,35
1972,353710,"(19, 29]",2,1.0,1.0,0.0,35
1973,353720,"(14, 19]",1,1.0,0.0,0.0,35
1974,353720,"(19, 29]",1,0.0,0.0,1.0,35
1975,353720,"(9, 14]",1,1.0,0.0,0.0,35
1976,353730,"(0, 4]",1,0.0,1.0,0.0,35
1977,353730,"(29, 39]",1,1.0,0.0,0.0,35
1978,353740,"(4, 9]",3,3.0,0.0,0.0,35
1979,353760,"(0, 4]",13,10.0,2.0,1.0,35
1980,353760,"(14, 19]",2,0.0,0.0,2.0,35
1981,353760,"(19, 29]",3,0.0,1.0,2.0,35
1982,353760,"(29, 39]",4,3.0,1.0,0.0,35
1983,353760,"(4, 9]",2,1.0,0.0,1.0,35
1984,353760,"(9, 14]",1,1.0,0.0,0.0,35
1985,353780,"(0, 4]",1,0.0,1.0,0.0,35
1986,353780,"(14, 19]",1,1.0,0.0,0.0,35
1987,353780,"(9, 14]",1,1.0,0.0,0.0,35
1988,353790,"(39, 49]",1,1.0,0.0,0.0,35
1989,353800,"(0, 4]",5,4.0,1.0,0.0,35
1990,353800,"(19, 29]",1,1.0,0.0,0.0,35
1991,353800,"(29, 39]",3,2.0,1.0,0.0,35
1992,353800,"(39, 49]",1,1.0,0.0,0.0,35
1993,353800,"(4, 9]",1,1.0,0.0,0.0,35
1994,353800,"(49, 59]",1,1.0,0.0,0.0,35
1995,353800,"(9, 14]",1,1.0,0.0,0.0,35
1996,353870,"(0, 4]",7,3.0,4.0,0.0,35
1997,353870,"(14, 19]",1,1.0,0.0,0.0,35
1998,353870,"(19, 29]",2,2.0,0.0,0.0,35
1999,353870,"(29, 39]",2,0.0,2.0,0.0,35
2000,353870,"(9, 14]",1,1.0,0.0,0.0,35
2001,353880,"(0, 4]",1,1.0,0.0,0.0,35
2002,353890,"(0, 4]",1,0.0,1.0,0.0,35
2003,353890,"(14, 19]",1,1.0,0.0,0.0,35
2004,353910,"(29, 39]",1,1.0,0.0,0.0,35
2005,353930,"(0, 4]",2,2.0,0.0,0.0,35
2006,353930,"(14, 19]",63,63.0,0.0,0.0,35
2007,353930,"(19, 29]",31,29.0,1.0,1.0,35
2008,353930,"(29, 39]",2,2.0,0.0,0.0,35
2009,353930,"(49, 59]",1,1.0,0.0,0.0,35
2010,353940,"(0, 4]",1,1.0,0.0,0.0,35
2011,353980,"(0, 4]",20,7.0,12.0,1.0,35
2012,353980,"(14, 19]",16,5.0,8.0,3.0,35
2013,353980,"(19, 29]",23,9.0,8.0,6.0,35
2014,353980,"(29, 39]",8,5.0,2.0,1.0,35
2015,353980,"(39, 49]",3,1.0,2.0,0.0,35
2016,353980,"(4, 9]",1,1.0,0.0,0.0,35
2017,353980,"(59, 69]",1,0.0,1.0,0.0,35
2018,354020,"(0, 4]",3,3.0,0.0,0.0,35
2019,354020,"(29, 39]",1,0.0,1.0,0.0,35
2020,354020,"(4, 9]",1,1.0,0.0,0.0,35
2021,354060,"(0, 4]",1,1.0,0.0,0.0,35
2022,354060,"(29, 39]",1,0.0,1.0,0.0,35
2023,354070,"(0, 4]",7,5.0,2.0,0.0,35
2024,354070,"(4, 9]",1,1.0,0.0,0.0,35
2025,354070,"(49, 59]",1,0.0,1.0,0.0,35
2026,354070,"(9, 14]",1,1.0,0.0,0.0,35
2027,354075,"(0, 4]",2,2.0,0.0,0.0,35
2028,354080,"(0, 4]",1,0.0,1.0,0.0,35
2029,354090,"(0, 4]",2,2.0,0.0,0.0,35
2030,354090,"(29, 39]",1,1.0,0.0,0.0,35
2031,354100,"(0, 4]",29,21.0,8.0,0.0,35
2032,354100,"(14, 19]",8,2.0,5.0,1.0,35
2033,354100,"(19, 29]",48,16.0,24.0,8.0,35
2034,354100,"(29, 39]",17,8.0,7.0,2.0,35
2035,354100,"(39, 49]",5,2.0,2.0,1.0,35
2036,354100,"(4, 9]",3,1.0,2.0,0.0,35
2037,354100,"(49, 59]",5,0.0,3.0,2.0,35
2038,354100,"(59, 69]",1,0.0,1.0,0.0,35
2039,354100,"(9, 14]",2,1.0,1.0,0.0,35
2040,354130,"(14, 19]",1,1.0,0.0,0.0,35
2041,354140,"(0, 4]",3,0.0,3.0,0.0,35
2042,354140,"(14, 19]",2,2.0,0.0,0.0,35
2043,354140,"(19, 29]",6,6.0,0.0,0.0,35
2044,354140,"(29, 39]",2,2.0,0.0,0.0,35
2045,354140,"(4, 9]",1,1.0,0.0,0.0,35
2046,354150,"(0, 4]",3,3.0,0.0,0.0,35
2047,354150,"(39, 49]",1,1.0,0.0,0.0,35
2048,354160,"(14, 19]",1,1.0,0.0,0.0,35
2049,354200,"(4, 9]",2,2.0,0.0,0.0,35
2050,354220,"(29, 39]",1,1.0,0.0,0.0,35
2051,354240,"(0, 4]",1,1.0,0.0,0.0,35
2052,354260,"(0, 4]",1,0.0,1.0,0.0,35
2053,354260,"(14, 19]",1,1.0,0.0,0.0,35
2054,354260,"(19, 29]",2,2.0,0.0,0.0,35
2055,354260,"(4, 9]",1,1.0,0.0,0.0,35
2056,354260,"(9, 14]",1,1.0,0.0,0.0,35
2057,354320,"(4, 9]",1,1.0,0.0,0.0,35
2058,354330,"(0, 4]",26,10.0,14.0,2.0,35
2059,354330,"(14, 19]",12,5.0,4.0,3.0,35
2060,354330,"(19, 29]",34,12.0,11.0,11.0,35
2061,354330,"(29, 39]",14,5.0,6.0,3.0,35
2062,354330,"(39, 49]",5,2.0,3.0,0.0,35
2063,354330,"(4, 9]",2,1.0,0.0,1.0,35
2064,354330,"(59, 69]",1,0.0,1.0,0.0,35
2065,354340,"(0, 4]",35,21.0,14.0,0.0,35
2066,354340,"(14, 19]",3,2.0,0.0,1.0,35
2067,354340,"(19, 29]",21,11.0,4.0,6.0,35
2068,354340,"(29, 39]",17,7.0,7.0,3.0,35
2069,354340,"(39, 49]",3,1.0,0.0,2.0,35
2070,354340,"(4, 9]",4,3.0,0.0,1.0,35
2071,354340,"(49, 59]",2,2.0,0.0,0.0,35
2072,354340,"(9, 14]",2,2.0,0.0,0.0,35
2073,354370,"(0, 4]",1,1.0,0.0,0.0,35
2074,354390,"(0, 4]",7,5.0,2.0,0.0,35
2075,354390,"(14, 19]",2,2.0,0.0,0.0,35
2076,354390,"(19, 29]",5,4.0,1.0,0.0,35
2077,354390,"(39, 49]",2,1.0,1.0,0.0,35
2078,354400,"(19, 29]",1,1.0,0.0,0.0,35
2079,354410,"(0, 4]",15,5.0,3.0,7.0,35
2080,354410,"(14, 19]",4,2.0,0.0,2.0,35
2081,354410,"(19, 29]",10,4.0,0.0,6.0,35
2082,354410,"(29, 39]",3,1.0,1.0,1.0,35
2083,354410,"(39, 49]",3,0.0,3.0,0.0,35
2084,354410,"(4, 9]",6,2.0,1.0,3.0,35
2085,354410,"(9, 14]",1,0.0,0.0,1.0,35
2086,354425,"(0, 4]",1,1.0,0.0,0.0,35
2087,354450,"(0, 4]",1,1.0,0.0,0.0,35
2088,354450,"(4, 9]",1,1.0,0.0,0.0,35
2089,354490,"(0, 4]",1,1.0,0.0,0.0,35
2090,354520,"(0, 4]",8,8.0,0.0,0.0,35
2091,354520,"(14, 19]",1,1.0,0.0,0.0,35
2092,354520,"(29, 39]",1,0.0,1.0,0.0,35
2093,354530,"(0, 4]",1,1.0,0.0,0.0,35
2094,354540,"(0, 4]",1,1.0,0.0,0.0,35
2095,354540,"(19, 29]",1,1.0,0.0,0.0,35
2096,354560,"(0, 4]",1,0.0,1.0,0.0,35
2097,354560,"(29, 39]",1,1.0,0.0,0.0,35
2098,354580,"(0, 4]",6,5.0,1.0,0.0,35
2099,354580,"(14, 19]",1,1.0,0.0,0.0,35
2100,354580,"(39, 49]",1,0.0,0.0,1.0,35
2101,354580,"(49, 59]",2,0.0,1.0,1.0,35
2102,354580,"(59, 69]",2,0.0,2.0,0.0,35
2103,354640,"(14, 19]",1,1.0,0.0,0.0,35
2104,354660,"(0, 4]",1,1.0,0.0,0.0,35
2105,354680,"(0, 4]",1,1.0,0.0,0.0,35
2106,354680,"(14, 19]",3,3.0,0.0,0.0,35
2107,354680,"(19, 29]",2,2.0,0.0,0.0,35
2108,354680,"(29, 39]",1,0.0,0.0,1.0,35
2109,354680,"(4, 9]",2,2.0,0.0,0.0,35
2110,354680,"(59, 69]",1,0.0,1.0,0.0,35
2111,354680,"(9, 14]",2,2.0,0.0,0.0,35
2112,354730,"(0, 4]",16,7.0,9.0,0.0,35
2113,354730,"(14, 19]",6,3.0,3.0,0.0,35
